RAD21	CEACAM1	2.75180730925328e-05
TFDP1	FAM177A1	0.00765008460473219
SP3	TMEM175	0.00820694914498575
RAD21	DUSP18	0.00781971825164794
CEBPZ	CHTOP	0.00745052587767358
CREBBP	PTGER2	7.25438383444714e-05
EZH2	PSMD4	0.00111886761076292
SP3	VPS41	0.00662018491320181
CEBPG	MFN1	0.00147257591577619
ARNTL2	PSD4	0.000247964023927311
POU2F1	WDR6	0.000742208519725276
EP300	LASP1	0.000569057691031951
E2F6	UVRAG	0.00244579588400702
ZHX2	COG2	0.000261824579997325
RELB	C1orf216	0.00136073857910179
POU2F1	HCST	0.00598097743412763
NR3C1	IFIT5	0.00551769682539891
WHSC1	FOXO4	0.00273177376591161
WHSC1	HIC2	0.00317780505776793
NR3C1	SETDB2	1.08413111257167e-05
YY1	ING2	0.00478319566732984
ZHX2	LEPROT	0.00329208997871044
SREBF2	DHPS	0.00229725267434692
ZHX2	LPIN1	0.00418550118166158
ARNTL2	MRPS35	0.000308945790207409
CEBPG	LSP1	0.00280440599957648
ARNTL2	CLPP	0.00124914187973837
CEBPG	SND1	3.63939625923616e-06
EP300	PGK1	0.00246796111897721
NFKB2	MTMR14	0.0015508966361012
RXRA	ZNF543	5.7089067721538e-06
SKIL	VEGFB	0.00234036498307742
TFDP2	RBM45	0.000214543748806355
EZH2	KDM5C	0.00223572621265695
RAD21	CHMP3	0.0074170108031466
POU2F1	SMC4	0.000168927215028112
IRF5	GNPTG	0.00786881866327164
CREBBP	ICMT	0.000894214089988249
ZBTB38	PIR	0.000968445758872456
SREBF2	RRAGB	0.00910233701041055
RELA	RBFA	0.00860578166133807
SP1	RAB22A	0.00669169536474744
SP1	COX6B1	0.0043919066954157
TFDP1	TAF5L	0.0078319483646772
SP1	ZNF433	0.000282966678991381
RXRA	ADM	0.00953966236317758
RELA	UBQLN2	0.00742599271564998
ZBTB38	ZBTB20	4.01867126314817e-05
YY1	SCD	0.000593137659368598
CEBPG	MBD6	0.0086778721690789
NR3C1	NDUFS1	0.00294357817128647
RELB	SIRPA	1.25603559017805e-06
ESRRA	PCSK7	0.00593410481750494
KLF13	ICAM3	0.00261465007699792
IRF7	RASSF7	0.00537763774296887
CREBBP	SYTL3	3.82334524334824e-05
STAT6	POLDIP3	0.00537813198677617
USF1	C21orf58	0.00535492778961337
NR3C1	MRS2	0.00351657440712907
POU2F2	PAXIP1	0.00290165211395365
YY1	BEX4	5.58605254616193e-08
E2F6	PTPN23	0.0038995206032516
E2F6	RBM45	0.00591288081311515
BCL3	SLC35B1	0.00165026678751787
YY1	DCP2	0.00451791010614423
RAD21	LRRC8B	0.000401799263873139
TFDP2	FEZ2	0.00353052165568266
NR1D2	POMT2	0.000102436405604145
CREBBP	ZNF232	0.00250910002786353
IRF7	TMEM126B	0.00959513055613383
CLOCK	SNORA76	3.19980152308285e-05
TFDP1	HADHB	0.00822361701551219
IRF5	POLE	8.05810323444415e-05
EP300	FZD1	0.000309945792991694
GTF2B	CDK5RAP1	0.00393043518652115
TFE3	ORMDL3	0.00961724826590622
NFKB2	PSMD10	0.00185770597959311
JUND	NCAPD2	0.00330403164228952
RAD21	STAT1	2.34548924502329e-05
CREBBP	TIMM8B	0.000780162782571025
E2F4	PLCL2	0.00282394577940556
SREBF2	MYLIP	8.83867543733967e-07
NR2F6	CARD8	0.00846246605274862
JUND	C5orf15	0.00184016932539517
SP3	UBL7	0.00376644951185012
NR1D2	PIGP	0.00136205080217279
NR1D2	EXOSC6	1.9860587359256e-05
E2F1	PAK2	0.00310837875921752
EZH2	TLE4	3.258531305439e-05
RELA	SEPT1	0.00805691000860409
EZH2	NFE2L2	0.0070318748068841
IRF9	MTBP	0.00613762923128594
BATF	PHF10	0.00475319885963819
EP300	GUCY1A3	8.57981650906884e-05
ZBTB38	VPS37C	0.00194067631108537
NFKB2	SNX5	0.000966678692829634
TCF12	AFF1	0.000990683021534081
CREBBP	PHF23	0.00237470963236574
ARNTL2	BAX	0.00186726456818243
TAF1	TPR	0.00436599747666065
SP1	ATP8A1	0.000676936831542344
RELA	AKAP13	0.00140411497208843
BATF	SERPINB9	0.0067856185593755
IRF5	KIF20A	0.000137675120779932
TFE3	IPO9	0.00286542499047333
NFE2L1	EEF1B2	0.00362910389295942
POU2F1	RAPGEF2	2.66245370291924e-05
YY1	HDHD1	9.50767137108257e-06
USF1	NAA20	0.00152572761417168
POU2F1	CMBL	0.00698910577108422
NR3C1	ADAM8	0.00794569338602137
RAD21	STAMBP	0.00243623315224622
RXRA	TIAL1	0.00114700827669497
TFE3	CORO7	0.00430138156543359
NFE2L1	PON2	0.00112102038709557
NFKB2	COPB1	0.00591000518322434
KLF13	IL8	4.51890908438507e-06
TCF12	TMEM222	0.00845388799376056
ZHX2	CLTB	0.00992935955057589
CLOCK	CDC42EP4	0.00603256796501456
CEBPZ	PPT1	0.000307397028174285
POU2F2	SETD1A	0.00121713615805256
CLOCK	EXOSC6	4.13145534544533e-05
RELA	SLC25A12	0.00378601903455156
NFYC	C1orf43	0.00316164943760302
TFDP2	ANAPC11	3.95116500492071e-05
IRF9	BIN1	0.00906203921999564
POU2F2	EAF2	0.000217971623264362
ARNTL2	PEX13	0.00690214887429186
BCL3	ZNF691	0.00302653419662587
POU2F2	CTC-228N24.3	0.000344068424751674
EZH2	PI4KA	8.46703192982906e-06
SP1	LPAR2	0.000105089986054609
CREBBP	TIFA	0.0047437606604949
STAT6	LANCL1	0.000239725729358061
TFDP2	RBBP9	0.00190399894434968
ZBTB38	NFKBIE	0.00751913081469969
CREBBP	NHLRC2	0.00320932487926032
KLF13	CHCHD10	0.00463202625562064
NFE2L1	PTAR1	1.24008014095924e-05
RXRA	SRP68	0.00658950605626142
EP300	PLCL2	0.00166588502143813
SP1	CHCHD6	0.000589617359381707
NR3C1	DAP3	0.000890798615285266
YY1	RAB2B	0.00557747826318173
TFDP1	PTP4A3	0.00471389803081878
CEBPG	NMI	0.00200984148312134
RELB	POLR2H	0.00544436733134422
CREBBP	CENPM	2.06876288204045e-08
ZHX2	GPR137B	0.0011418296528075
SREBF2	CRTC3	0.00919133591846401
TFDP2	VASP	0.000327816091105289
CLOCK	EFR3A	0.00750006390889938
CREBBP	PSMD12	0.000705642038983529
KLF13	ZDHHC16	0.00423983777132558
TCF12	LUZP1	3.69500121186337e-05
RAD21	PAK1	6.35728176821675e-05
E2F6	ID3	6.75069221417831e-06
ZHX2	KDELC1	0.00602215824834014
EZH2	UQCRH	0.00528587010119073
CLOCK	ZFYVE26	0.000961639935921889
RAD21	HLA-A	0.000938787680830273
NFKB2	GALC	0.00925182471425873
TFDP2	GOT2	0.00824921336748881
BATF	DPY30	0.00470939872703317
CEBPG	TBL2	0.00257932978071526
RAD21	TRIM33	6.74581424602629e-05
SKIL	CDK5RAP1	0.00147852521917735
USF1	HCG18	0.00328159559792939
JUND	SPG11	0.00104019728622489
NFE2L1	M6PR	0.00137480688351994
BATF	FBXO18	0.00421475382531468
TCF12	REEP5	0.00153740855570085
POU2F1	DOHH	0.00172037002936797
YY1	TOMM34	0.00132973118261047
SP1	HEXIM2	0.00219405726824657
TFDP1	NCOA5	0.00619841689672682
CLOCK	PTMS	0.0012404264259416
CREBBP	F12	2.5277068938421e-05
NR1D2	GRPEL1	0.0070853648524743
POU2F1	ALG3	9.18142274922397e-05
BCL3	EZR	0.000188683927588752
IRF9	BABAM1	0.00180301045479672
SP3	C17orf99	0.00169183824247594
TFE3	CDK14	0.00226875094549044
YY1	SBNO1	0.000565730634726828
ZHX2	LSM12	0.00355382964055957
NR2F6	GNAI2	4.77823022445004e-05
CREBBP	DEXI	0.000161289348149483
E2F6	PRPF38A	0.00115663613341195
BCL3	RALA	0.000130352957134213
IRF3	IMPDH2	0.00830879630721209
RAD21	VAMP1	0.00307659077577466
ZBTB38	APOBEC3G	0.00129106854594068
E2F4	FAM195A	0.00749577080615623
KLF13	SLC25A11	0.00962377350782621
JUND	TXNDC11	0.0067739658060257
RAD21	DENR	0.00487406309231546
RAD21	RARA	0.000125557228173125
SP3	RBM33	0.00162590485396677
TFDP2	CEP78	0.000803401859136816
IRF7	MKNK2	0.00380084569048168
RAD21	CNPPD1	0.00190578963980173
IRF5	TMEM192	6.82575546726303e-06
TFDP2	ZBTB9	0.00813730668585715
CREBBP	MAD1L1	0.00064538789356481
RAD21	ZDHHC14	0.00842944904544175
STAT6	ORAI3	0.00867772069097499
EZH2	GPATCH3	0.00325932550055656
ZBTB38	EEF2	0.000405191560440414
ESRRA	H3F3B	2.78919206121509e-05
IRF3	TTC3	8.55840815772031e-05
TFDP1	FGFR1OP	0.000312049200131883
GTF2B	SMPD2	0.000200433812895257
SKIL	CNBP	0.0079167083005119
RAD21	LRRC16A	0.00536405488385678
RELB	CSK	0.0040403768835557
ESRRA	CORO7	5.274488151325e-05
TCF12	RDH13	0.0034848101681098
RELB	ZNF473	0.00715411130719538
TCF12	DNAJC25	0.00362732790537909
IRF9	IFIT3	1.58019222434843e-06
CLOCK	RNF138	0.00373863008253187
SREBF2	FBXO31	0.00812044282528796
TCF12	MAP3K4	0.00821282136714076
CREBBP	DEF8	0.0045386999329031
RAD21	CCBL2	0.00111091683084846
IRF5	LITAF	0.00285166836256739
BCL3	RNF44	0.00514912225443653
CREBBP	MDM2	0.00349104070466023
BCL3	PCCA	0.00564182379047347
TFE3	RPAIN	0.00097180624086332
SP1	WDR48	0.000144705578383876
E2F6	FGR	0.00011640311533183
ARNTL2	UPF3A	0.00481985284066543
E2F4	SOCS2	0.00648415581284685
E2F6	SLC25A42	0.0037511585141321
CREBBP	SSH2	0.000287519359516357
EZH2	ALDH4A1	0.00123871619085081
TAF1	SCD	0.0011816269881577
ZHX2	PLXNB2	0.00701319149618131
CREBBP	NEK8	0.00813875302632753
TFDP1	TCERG1	0.00522766754841146
SP1	CHD1	0.0071361406536318
NR2F6	EDC3	0.00653215789742406
TFDP2	CCNDBP1	0.00410983967744493
NR2F6	ZMAT2	0.0071885031547501
TCF12	PLIN2	0.00194140211942987
EP300	UBE4A	0.000266346814558549
EP300	RCSD1	8.14104598157338e-06
EZH2	WDR4	0.000221601074000974
WHSC1	FIS1	0.0076249968079687
STAT6	C9orf156	0.000216598161986369
SP1	TADA3	0.000127159723580547
STAT6	CARD9	0.000794597810640028
NFE2L1	ARL2	2.16883565882409e-06
NR3C1	NIPAL3	0.000791748118949195
NFE2L1	UEVLD	0.00491296240235544
KLF13	PEX11B	0.000692671498786126
YY1	ZFAND2A	3.17520852135289e-06
WHSC1	NTHL1	0.000558132519491541
RAD21	ZNF706	0.000543823382942646
SP1	RAB18	0.00166097557976257
SREBF2	SLFN11	0.00556047324155566
TFE3	EEF1A1	0.00842728618456831
KLF13	ZNF830	0.00479538135693966
IRF8	ATL3	0.00376993778247749
RELB	FAM189B	0.00620104650585271
ESRRA	RAVER1	0.00848723427088321
NFE2L1	ID2	0.000924636087229549
BCL3	ZFYVE26	5.00382847116863e-05
TFE3	ECHS1	0.000168805628287069
E2F6	FBXO32	0.0057848723007115
SREBF2	CNN3	0.00226005964700131
IRF7	CASD1	0.00747197658973768
SKIL	LRRK1	0.00872375182205477
IRF7	FEM1B	0.00437195286797848
NR2F6	RASA1	0.00253611726525105
E2F4	TRIM44	0.000197188417064062
IRF3	CNDP2	0.00612237458095766
IRF5	TMEM150A	4.64520338644264e-05
IRF3	SPRY1	0.00476676454007904
ARNTL2	ACP2	0.000462548855798501
RELB	C14orf166	0.00559906562907662
TFDP2	EPN1	0.0013762677223715
TFE3	THAP7	2.1648957463289e-05
CREBBP	SMYD4	0.00593282348575495
SP1	SLC25A28	0.00470132441603258
USF1	SRP54	0.00321791932291059
STAT6	HLA-DMB	0.00993479431067807
NR2F6	SLC41A3	0.00237608303246466
E2F4	UNC119B	0.00183688456644221
SREBF2	WARS	0.00316380116332076
TAF1	RAB7L1	0.000360576312261822
SP3	CLK1	0.00208260954182373
NFKB2	ZNF503	0.00488381409601982
YY1	CASC5	0.00308629003027738
ESRRA	COQ9	3.78108693754479e-06
POU2F1	MVK	0.00751395530195015
CREBBP	COL9A2	1.25562571913916e-05
E2F1	LPIN1	0.000157697660305431
E2F1	MORF4L2	0.00306113728665367
CLOCK	RPAP2	5.70049940546409e-05
SP1	WDR26	9.88496668377511e-05
TCF12	KARS	0.0012832466294888
IRF5	RAC1	0.00184623031110035
SREBF2	MLLT10	0.00339921362739224
JUND	TMEM177	0.00235443377493662
TAF1	XRCC5	0.000303029912934295
NFKB2	TFG	0.0055925901880793
TAF1	TRAPPC6B	0.000953993968812578
CREBBP	CMBL	9.37045409432025e-06
NR1D2	EIF4A2	0.00893974736501528
ARNTL2	CORO2A	0.000195033437512873
STAT6	POMGNT1	0.00291921878385762
ARNTL2	PLEC	0.00142163569062818
POU2F2	NUP205	0.00061665689358576
GTF2B	PRRC2B	0.00954724387337413
EP300	NCAPG	0.00515913314173666
IRF7	DUSP12	0.00496995593451986
NFYC	MKNK1	0.00255266381206914
TFDP1	ZNF264	0.000174944886165086
NFKB2	NUP188	0.00625286302503984
IRF9	RAD51C	0.00179286879680311
POU2F2	ARHGEF7	0.000618304982891347
STAT2	JAK1	0.00540217928075851
IRF3	SLC35B1	0.00771929998069837
SP1	NIPA1	0.00685333697481839
YY1	RILPL2	0.00129687520124931
NFX1	AK2	0.00599495610112205
NR3C1	CERS5	0.000488164645518796
SKIL	TOP1	0.000995919687041137
ARNTL2	KCNAB2	0.00574668263118775
POU2F1	SORBS3	0.00382145071289079
CEBPZ	BCS1L	0.00792286106114055
SP1	IKBKE	0.00833539385351769
NFX1	E2F2	0.00804297404224124
ZBTB38	GAMT	0.00393741193717469
EZH2	ADH5	0.000143830858533372
E2F4	CD69	0.00996024162352588
JUND	CETN3	0.0036322736395519
EP300	TUG1	0.00845240517783975
RELB	C17orf99	0.000227416383851557
RAD21	EP300	0.000829539664609441
NR3C1	PCMTD1	0.00242355623537076
TFE3	ZNF652	6.71573734678153e-05
RAD21	GOPC	0.000148905867827772
ZHX2	SNX11	0.000864168081389578
CREBBP	ILF2	0.00465460822591104
NR3C1	BUD31	0.00101486569432557
NR3C1	ANAPC13	1.75946689935426e-05
IRF3	GFOD1	0.00450980963293331
USF1	PGS1	0.0096042044000525
TFE3	QRICH1	0.000557092556069048
BATF	ZFAND3	0.00447638804089954
YY1	PNMA1	8.7513836314166e-05
NR3C1	TNFSF12	0.00376047071579538
SREBF2	C7orf49	0.00117285913858347
IRF3	HAUS1	0.00329381699508624
EP300	ORC4	0.00878470419431944
NFE2L1	SLC44A1	0.00126194617192663
ZHX2	NFXL1	0.0081559348182095
IRF7	NEDD1	0.000172769257436193
TFDP2	CPSF1	0.00288387293073125
NR2F6	ARV1	1.98583599648611e-07
IRF5	RBM12B	0.00111233173408704
SKIL	LGALS1	0.00187408688734614
ZBTB38	SLC5A6	0.00309935531131023
TFDP2	TMEM194A	0.00355537199412114
RELB	TRAFD1	0.0058147829595063
SP3	WDR75	0.00011611527870676
EP300	C4orf48	0.00516821672890555
TFE3	DPAGT1	0.0049504517474036
SREBF2	LSM3	0.00139364984813687
E2F4	SND1	0.000212759369346147
IRF9	LTB	0.00387543199336254
CREBBP	ACP2	5.60196096507135e-05
NR1D2	BCL2L13	1.94684176079197e-06
TFDP2	MYL12A	0.00803358185017202
TFE3	RNF103	0.00016565941291053
IRF9	PINK1	0.00035274653774724
IRF7	CCT4	4.83952377288814e-06
NR2F6	TBC1D19	0.00017587382079159
EZH2	PKD2	0.00422053631035242
NR1D2	KARS	0.00427600383326186
GTF2B	PSPH	0.000767035737068236
EP300	PTK2	0.000444884105889272
NFX1	SEC22A	0.000794213053609
EP300	STK35	0.000198080953503923
TCF12	ZNF200	0.00700157124590533
SP1	CAMKMT	0.000803451475658363
IRF8	MAPKAP1	0.000511916170587608
RAD21	PSMD1	2.47107765544345e-05
TFDP1	ELK4	0.00324796132562874
EP300	PDCD6	0.00892499042537421
E2F4	MAN2B2	0.00611721285856385
USF1	USF1	1.94732854901157e-10
SP1	FKBP1A	9.67726306878548e-06
NFE2L1	PTPN4	0.00204654373345894
STAT2	NT5DC2	9.90605416902948e-05
IRF3	NT5DC2	0.00796039250842177
RELB	MAP7D2	0.000153143719803126
YY1	UPP1	0.000675311198759668
CEBPZ	LGALS3BP	9.29410151179195e-05
NR1D2	MMAB	0.00202316703124353
E2F4	HINFP	1.22813023206044e-05
SREBF2	SERF2	0.00220450810388683
SP1	DNAJC19	0.00153732209556792
POU2F1	RHOF	0.00577026438459719
TFE3	NONO	8.50526922557068e-05
NFKB2	EPRS	0.0089348722364315
ESRRA	DPCD	0.00723791770730236
USF1	SDHAF2	0.00246615877424835
IRF7	MAF1	0.00348982425082207
SREBF2	TMEM173	0.000335314851548071
IRF3	BASP1	0.00523582799143055
CEBPZ	KIAA0247	0.00324766037727619
YY1	HNRNPK	0.000280401498980907
POU2F1	CD320	0.00642009956165122
TAF1	LYRM4	0.000799056267601671
TCF12	C1GALT1	0.000926009399544539
SP1	ZSCAN2	4.81689617375315e-05
TFDP1	TBC1D22A	0.00184212861185454
CREBBP	METAP2	0.000431989793930432
SP1	TIMMDC1	0.000193096154555113
SREBF2	AVPI1	0.000766989406604086
BCL3	CASP1	0.0012610536525521
EP300	ST13	0.000261747931733758
CLOCK	NTAN1	0.00258119167010898
EP300	AARS	1.71882816934654e-05
SP3	COL5A1	0.00124835277319465
CLOCK	SH3BGRL3	0.00742900582025784
EZH2	SESTD1	0.00383067475572613
EP300	USP3	0.000252393296338016
IRF7	GTF3C5	0.0038086278383615
RAD21	DUSP3	0.0060542892305093
NR1D2	VARS2	0.000644265178059096
CEBPG	APEX2	0.0032901500280797
EP300	ANO10	0.00311207143284479
NFX1	MMS19	0.00179818965308579
BATF	SKP2	0.000290951855847791
RAD21	COMMD1	0.000421742246271711
NR3C1	ITPR1	0.0047184340629907
EP300	SERP1	0.000875688316838174
STAT2	LSM4	0.000960310756040039
EP300	TMEM156	5.64042102713604e-06
NR1D2	FAM168B	0.00248090930486172
NFX1	TOMM34	0.00749673855064168
NR1D2	CCDC97	0.00615835601979424
IRF3	ST3GAL1	0.00010161583926009
NR2F6	CRTAP	0.00140839482408889
YY1	ADCK2	0.000190608762380205
IRF7	LTB	0.00243525477410459
EP300	CNST	0.000659701133833906
CEBPG	PSMF1	0.000159275247287303
POU2F1	TBCK	0.00751599618035484
NR1D2	BAMBI	0.00322752209075409
CEBPG	TXN2	0.00210196510852949
SP1	RRAGB	0.00016141866051567
ARNTL2	CSTF3	0.00116194331281129
NR3C1	IRF8	0.00310765552853441
POU2F2	WDR18	0.00257246530874034
TFE3	AFG3L2	8.21915176785786e-05
JUND	ISG20L2	0.00724125580745853
BCL3	EP400	0.00372486491247351
TCF12	SLC39A8	0.000463703891868059
CREBBP	AFF4	0.00817366174915765
CEBPG	PEX6	0.00107140734855728
IRF7	ALOX5AP	2.44362869171295e-06
IRF7	KCTD5	0.00825990709484626
ZBTB38	CD151	0.00281267410437571
