,PseudoTime
C_421511,0.131313131313131
C_92474,0.131313131313131
C_121619,0.131313131313131
C_529649,0.131313131313131
C_152171,0.131313131313131
C_245234,0.131313131313131
C_542714,0.131313131313131
C_582713,0.131313131313131
C_119207,0.131313131313131
C_290660,0.131313131313131
C_300308,0.131313131313131
C_162422,0.131313131313131
C_21320,0.131313131313131
C_261113,0.131313131313131
C_529850,0.131313131313131
C_169859,0.131313131313131
C_162623,0.131313131313131
C_161417,0.131313131313131
C_564422,0.131313131313131
C_373874,0.131313131313131
C_210863,0.131313131313131
C_301514,0.131313131313131
C_398195,0.131313131313131
C_168653,0.131313131313131
C_367845,0.141414141414141
C_145941,0.141414141414141
C_165438,0.141414141414141
C_53481,0.141414141414141
C_385131,0.141414141414141
C_134283,0.141414141414141
C_313173,0.141414141414141
C_244431,0.141414141414141
C_261918,0.141414141414141
C_141318,0.141414141414141
C_122223,0.141414141414141
C_390759,0.141414141414141
C_551358,0.141414141414141
C_419904,0.141414141414141
C_69561,0.141414141414141
C_360207,0.141414141414141
C_185136,0.141414141414141
C_265335,0.141414141414141
C_23532,0.141414141414141
C_89661,0.141414141414141
C_244029,0.141414141414141
C_44838,0.141414141414141
C_32376,0.141414141414141
C_351966,0.141414141414141
C_21120,0.141414141414141
C_337494,0.141414141414141
C_407643,0.141414141414141
C_294681,0.141414141414141
C_246642,0.141414141414141
C_432567,0.141414141414141
C_493069,0.151515151515152
C_243226,0.151515151515152
C_444628,0.151515151515152
C_2830,0.151515151515152
C_147952,0.151515151515152
C_35593,0.151515151515152
C_528244,0.151515151515152
C_278803,0.151515151515152
C_109561,0.151515151515152
C_480808,0.151515151515152
C_163429,0.151515151515152
C_111370,0.151515151515152
C_247045,0.151515151515152
C_553369,0.151515151515152
C_118204,0.151515151515152
C_138706,0.151515151515152
C_138304,0.151515151515152
C_282220,0.151515151515152
C_75190,0.151515151515152
C_568042,0.151515151515152
C_258301,0.151515151515152
C_128053,0.151515151515152
C_190363,0.151515151515152
C_453472,0.151515151515152
C_135088,0.151515151515152
C_485632,0.151515151515152
C_96496,0.151515151515152
C_272572,0.151515151515152
C_149962,0.151515151515152
C_481210,0.151515151515152
C_263930,0.161616161616162
C_426740,0.161616161616162
C_196997,0.161616161616162
C_248855,0.161616161616162
C_176897,0.161616161616162
C_341918,0.161616161616162
C_10067,0.161616161616162
C_273779,0.161616161616162
C_239810,0.161616161616162
C_602012,0.161616161616162
C_146345,0.161616161616162
C_321617,0.161616161616162
C_172073,0.161616161616162
C_65945,0.161616161616162
C_176093,0.161616161616162
C_7052,0.161616161616162
C_19916,0.161616161616162
C_240614,0.161616161616162
C_53081,0.161616161616162
C_522014,0.161616161616162
C_513170,0.161616161616162
C_250061,0.161616161616162
C_390359,0.161616161616162
C_575681,0.161616161616162
C_282422,0.161616161616162
