,PseudoTime
E2922_670,0.8393977415307403
E470_665,0.8331242158092849
E2132_20,0.0238393977415307
E2758_704,0.8820577164366374
E1360_109,0.1355081555834379
E2299_691,0.8657465495608532
E778_363,0.4542032622333751
E1858_143,0.178168130489335
E296_40,0.0489335006273525
E1013_770,0.9648682559598496
E409_358,0.4479297365119197
E1734_728,0.9121706398996235
E2762_393,0.4918444165621079
E144_733,0.918444165621079
E1899_792,0.9924717691342536
E661_496,0.6210790464240903
E930_509,0.6373902132998746
E2788_254,0.3174404015056462
E262_661,0.8281053952321205
E1820_423,0.5294855708908407
E2032_521,0.6524466750313677
E2731_494,0.6185696361355082
E1897_736,0.9222082810539524
E1482_370,0.4629861982434128
E2979_454,0.5683814303638645
E1568_476,0.5959849435382685
E2307_128,0.1593475533249686
E2241_166,0.2070263488080301
E1145_272,0.3400250941028858
E2454_158,0.1969887076537013
E2342_2,0.001254705144291
E670_462,0.5784190715181933
E2633_621,0.7779171894604768
E2853_358,0.4479297365119197
E2353_641,0.8030112923462986
E92_197,0.2459222082810539
E1670_766,0.9598494353826852
E2695_675,0.8456712672521958
E780_399,0.4993726474278545
E2792_337,0.4215809284818068
E2581_67,0.082810539523212
E1174_554,0.6938519447929736
E512_380,0.4755332496863237
E1378_659,0.8255959849435383
E103_79,0.0978670012547051
E2462_502,0.6286072772898369
E27_116,0.1442910915934755
E2111_26,0.0313676286072772
E25_696,0.8720200752823086
E1066_625,0.7829360100376411
E2897_290,0.3626097867001254
E1490_674,0.8444165621079046
E50_502,0.6286072772898369
E1394_226,0.2823086574654956
E2181_708,0.8870765370138017
E2112_402,0.5031367628607277
E1585_147,0.1831869510664993
E1790_13,0.015056461731493
E1373_635,0.795483061480552
E35_205,0.2559598494353827
E507_401,0.5018820577164367
E39_303,0.3789209535759096
E22_109,0.1355081555834379
E703_765,0.958594730238394
E71_285,0.35633626097867
E2502_398,0.4981179422835634
E2010_490,0.6135508155583438
E130_317,0.3964868255959849
E1330_720,0.9021329987452948
E1149_279,0.3488080301129234
E2702_584,0.7314930991217063
E2542_586,0.7340025094102886
E769_93,0.1154328732747804
E2058_559,0.7001254705144291
E2187_779,0.9761606022584692
E1577_589,0.7377666248431619
E2167_792,0.9924717691342536
E2102_342,0.4278544542032622
E1717_331,0.4140526976160602
E174_183,0.2283563362609786
E1489_487,0.6097867001254705
E2382_320,0.4002509410288582
E1821_551,0.6900878293601004
E843_710,0.8895859473023839
E1551_761,0.9535759096612296
E1210_398,0.4981179422835634
E2651_38,0.0464240903387703
E1186_522,0.6537013801756587
E2460_248,0.3099121706398996
E564_29,0.0351317440401505
E1913_77,0.0953575909661229
E2275_492,0.616060225846926
E2541_16,0.0188205771643663
E49_373,0.466750313676286
E2993_83,0.1028858218318695
E1782_569,0.71267252195734
E1957_768,0.9623588456712672
E774_210,0.2622333751568381
E1310_642,0.8042659974905897
E1096_112,0.1392722710163111
E1079_415,0.5194479297365119
E455_136,0.1693851944792973
E866_622,0.7791718946047679
E2478_368,0.4604767879548306
E1327_39,0.0476787954830614
E2477_323,0.4040150564617314
E15_362,0.452948557089084
E2662_523,0.6549560853199499
E2548_618,0.7741530740276035
E1120_629,0.7879548306148055
E915_668,0.8368883312421581
E30_636,0.7967377666248432
E2051_599,0.7503136762860728
E549_223,0.2785445420326223
E258_235,0.2936010037641154
E201_602,0.7540777917189461
E979_177,0.2208281053952321
E1091_21,0.0250941028858218
E1103_655,0.820577164366374
E227_157,0.1957340025094102
E2083_378,0.4730238393977415
E2234_535,0.6700125470514429
E1512_293,0.3663739021329987
E883_77,0.0953575909661229
E1700_204,0.2547051442910916
E2291_535,0.6700125470514429
E1211_515,0.644918444165621
E2138_268,0.3350062735257214
E1424_250,0.3124215809284818
E1561_736,0.9222082810539524
E896_697,0.8732747804265998
E1655_789,0.98870765370138
E2267_573,0.7176913425345044
E1691_336,0.4203262233375157
E2858_31,0.0376411543287327
E1908_230,0.2873274780426599
E2876_712,0.8920953575909661
E389_340,0.42534504391468
E285_732,0.917189460476788
E585_487,0.6097867001254705
E396_619,0.7754077791718946
E1496_139,0.1731493099121706
E2826_797,0.998745294855709
E2706_683,0.8557089084065245
E713_251,0.3136762860727729
E2331_108,0.1342534504391468
E1730_634,0.794228356336261
E2982_158,0.1969887076537013
E1257_233,0.2910915934755332
E2643_91,0.1129234629861982
E2406_384,0.480552070263488
E2850_231,0.288582183186951
E1271_596,0.7465495608531995
E2096_292,0.3651191969887076
E722_141,0.1756587202007528
E2057_57,0.0702634880803011
E2135_285,0.35633626097867
E2264_287,0.3588456712672522
E768_513,0.6424090338770388
E2615_137,0.1706398996235884
E2516_380,0.4755332496863237
E76_631,0.7904642409033877
E2154_481,0.6022584692597239
E1793_794,0.9949811794228356
E121_657,0.823086574654956
E2825_627,0.7854454203262233
E234_51,0.0627352572145545
E2125_424,0.5307402760351317
E938_739,0.9259723964868256
E919_61,0.0752823086574654
E2315_75,0.0928481806775407
E104_404,0.5056461731493099
E1703_630,0.7892095357590966
E1747_543,0.6800501882057717
E2604_735,0.9209535759096612
E1604_475,0.5947302383939774
E733_5,0.0050188205771643
E1533_423,0.5294855708908407
E2165_208,0.2597239648682559
E347_648,0.8117942283563363
E2355_755,0.946047678795483
E193_381,0.4767879548306148
E2349_66,0.0815558343789209
E2074_47,0.0577164366373902
E929_563,0.7051442910915935
E1916_768,0.9623588456712672
E587_274,0.342534504391468
E2935_768,0.9623588456712672
E1065_450,0.5633626097867002
E1266_233,0.2910915934755332
E95_207,0.2584692597239649
E1597_546,0.6838143036386449
E1892_276,0.3450439146800502
E1757_718,0.8996235884567126
E1509_457,0.5721455457967378
E1296_628,0.7867001254705144
E747_675,0.8456712672521958
E2338_555,0.6951066499372648
E1055_32,0.0388958594730238
E901_72,0.0890840652446675
E965_736,0.9222082810539524
E2750_39,0.0476787954830614
E265_516,0.6461731493099122
E1348_57,0.0702634880803011
E758_338,0.4228356336260979
E1848_291,0.3638644918444165
E2183_299,0.3739021329987453
E2991_542,0.6787954830614805
E2265_621,0.7779171894604768
E1999_430,0.5382685069008782
E269_560,0.7013801756587202
E2728_53,0.0652446675031367
E2874_314,0.3927227101631116
E567_575,0.7202007528230866
E2351_104,0.1292346298619824
E1074_353,0.4416562107904642
E1084_542,0.6787954830614805
E1556_461,0.5771643663739021
E1603_423,0.5294855708908407
E1045_512,0.6411543287327478
E1623_532,0.6662484316185696
E2927_432,0.5407779171894604
E1987_566,0.7089084065244667
E1982_216,0.2697616060225847
E2598_578,0.7239648682559598
E2334_275,0.3437892095357591
E1690_453,0.5671267252195734
E1140_289,0.3613550815558344
E1877_648,0.8117942283563363
E2321_364,0.4554579673776662
E1706_644,0.8067754077791719
E753_19,0.0225846925972396
E2911_517,0.6474278544542033
E1508_625,0.7829360100376411
E331_700,0.877038895859473
E168_768,0.9623588456712672
E2998_157,0.1957340025094102
E828_64,0.0790464240903387
E2631_227,0.2835633626097867
E560_244,0.3048933500627352
E2021_772,0.9673776662484316
E2098_410,0.5131744040150564
E2276_147,0.1831869510664993
E1891_739,0.9259723964868256
E2900_262,0.3274780426599749
E2895_743,0.93099121706399
E2947_748,0.9372647427854456
E31_399,0.4993726474278545
E19_396,0.4956085319949811
E362_757,0.9485570890840652
E2397_324,0.4052697616060225
E500_139,0.1731493099121706
E1516_474,0.5934755332496863
E1494_12,0.013801756587202
E805_771,0.9661229611041404
E1429_447,0.5595984943538268
E2573_743,0.93099121706399
E2029_384,0.480552070263488
E2811_397,0.4968632371392723
E2741_228,0.2848180677540778
E151_519,0.6499372647427855
E820_541,0.6775407779171895
E2332_432,0.5407779171894604
E1557_678,0.849435382685069
E365_122,0.151819322459222
E1681_668,0.8368883312421581
E1719_457,0.5721455457967378
E2619_665,0.8331242158092849
E673_83,0.1028858218318695
E895_402,0.5031367628607277
E2017_377,0.4717691342534504
E1588_158,0.1969887076537013
E2975_723,0.905897114178168
E1353_247,0.3086574654956085
E52_111,0.13801756587202
E1188_59,0.0727728983688833
E1739_281,0.3513174404015056
E2804_778,0.9749058971141782
E2605_483,0.6047678795483061
E1292_156,0.1944792973651192
E600_526,0.6587202007528231
E2530_84,0.1041405269761606
E1693_356,0.4454203262233375
E2724_362,0.452948557089084
E276_457,0.5721455457967378
E2921_704,0.8820577164366374
E1758_156,0.1944792973651192
E170_345,0.4316185696361355
