,gA,gB,gC,gC1,gC2,gD,gD1,gD2,gE,gE1,gE2,gF,gF1,gF2,groups
14,0.024267474293726384,1.9893400516057644,0.0158726729352443,0.020089323286077994,0.02817793452397833,0.023646176457888846,0.01946437000000161,0.01952905854361863,1.9748575239170592,0.04148114037511404,1.86922029938845,0.024387537977525926,0.0173566276728776,0.01965405467613779,5.0
15,0.0242610027724132,1.9878152754209255,0.013765569868404963,0.020298221089839287,0.02780906867004765,0.024417119719833656,0.016262433051940958,0.018635689008449266,1.9735323978888368,0.04109750586709256,1.870595758900324,0.025022877173804282,0.017248815619203838,0.019673639584513583,5.0
16,0.024690121880366993,1.990983680373696,0.01373746196716815,0.020954348581701393,0.029683345260968184,0.024123646502955825,0.02151296532465661,0.018203809952817708,1.967752663258557,0.04119801005128684,1.879091205530568,0.025368162650839462,0.017475493073860406,0.019414091474821968,5.0
17,0.024508526370384868,1.98789255205162,0.01311725346260753,0.019886593095979642,0.02991755937922769,0.024263723121800255,0.02286714407696099,0.01951549352300449,1.9757938579818608,0.04111658830242993,1.8845664022954416,0.024735032221230076,0.017420697341381023,0.01926237260479438,5.0
18,0.02451237917456763,1.9876194313389794,0.015633274820079895,0.020712523720014787,0.02943398564198106,0.024192027642330735,0.023433829937606666,0.019624365600592792,1.9755526314389842,0.04256005593212775,1.888389634201513,0.024892905051219726,0.017448586236453015,0.019272600685197025,5.0
19,0.02335810010924374,1.9833409242363365,0.014369820979408065,0.02083677440317073,0.029515302412284485,0.024051299489392476,0.02297678052565953,0.019607035442749714,1.97407314627019,0.041901860208932946,1.8931520324617066,0.02524311944551079,0.017229349852367477,0.019364675205500764,5.0
20,0.022486292967234256,1.9719038499907997,0.014101548811258337,0.02109405324290373,0.029485545354568505,0.02461638489577989,0.02377313150926855,0.01976482345014237,1.970182405258535,0.040544133291481106,1.8980770565261957,0.025612499176431033,0.017332791035598295,0.019456924496944455,5.0
21,0.024220851607831637,1.9759369755072185,0.016380031722626375,0.021754558654334545,0.02936760134268777,0.02449694360202407,0.02390797760220461,0.019777432218951653,1.9714403560347329,0.03996112269934497,1.9006591036555227,0.025901761035024,0.01730916758527539,0.019448042910153042,5.0
22,0.02514264819054117,1.9811719811387065,0.01629204477368679,0.021382115496392743,0.029179947287214153,0.024533910562481845,0.02442265125945559,0.02025924208798789,1.9754866282530488,0.03987795811486874,1.9029588519754044,0.02597739732192037,0.017198294592478708,0.019263450717127994,5.0
23,0.023485347676013287,1.978359219577776,0.016748680727434934,0.02157252914177981,0.02934946527749141,0.023460982935133382,0.024643717341809764,0.019910397947472756,1.972687543257158,0.040928481613813024,1.9133118364142725,0.025747671917793823,0.01685500951261475,0.019665409600891137,5.0
24,0.021766158717757823,1.9758860872818502,0.01707341308318892,0.022663447940138255,0.029118417531360886,0.023760661338975114,0.025139211938439675,0.017884199364085668,1.9689258698782208,0.039670216342675674,1.909580828506106,0.026057492593277068,0.018681285752028237,0.01995772639091662,5.0
25,0.021781086867158708,1.9685455744506455,0.017327726610954643,0.02257574597476234,0.030004134516295213,0.023674247285438522,0.02511839905822937,0.017152388890352806,1.9713483874950717,0.039818054668623405,1.9084810557198606,0.026238424229184713,0.020615631329398337,0.019111284973458292,5.0
26,0.022126985776312072,1.973257136794909,0.016807888174302413,0.022069566460211864,0.028498680895213128,0.023737391309414494,0.02449980373462228,0.017942952026960515,1.9729533531830703,0.03868956128095128,1.9146344797539978,0.02622932206249556,0.019496397001155776,0.018422397947892463,5.0
27,0.02204505189666097,1.9717445986976265,0.01666003540721387,0.022142782854907034,0.02823593514445615,0.024477721071897246,0.024609526834709114,0.017894875585387562,1.9757572463950481,0.03949206012282227,1.9131642987013406,0.024187956741246238,0.019295008948606796,0.018635928580561865,5.0
28,0.02184905616854703,1.9646619509338263,0.018735707106398963,0.022641290012083988,0.027802192289402106,0.024276391438571857,0.02529803959008738,0.01789111282564473,1.9728467474191962,0.03896296952643609,1.918859506781349,0.023190780851196947,0.022623100252843916,0.0185503811960323,5.0
29,0.021079199777385305,1.9623900240415915,0.01896296120347437,0.022723306450168193,0.028642884307002285,0.022902869164334694,0.02530880105008635,0.018553863864534444,1.9767229990024355,0.03894839625347347,1.9159585185320642,0.023121772205768387,0.0233038490710196,0.01859582617579949,5.0
30,0.021493780323343384,1.9633091260308952,0.018472412656553486,0.02494273693305908,0.028576054842726007,0.023702685034487872,0.024096374531997797,0.018668180282160027,1.9720595676621389,0.03776472814318257,1.9174842605740188,0.02299626630667839,0.02359682865750856,0.017710319622225305,5.0
31,0.021076454247241264,1.9514466324231778,0.018434216366025557,0.02462699720738509,0.028959242739860443,0.02250739655577287,0.02427733753458067,0.01843089119219552,1.9701469157791474,0.037969470438449206,1.9240443266163327,0.023671115814237486,0.023935636314754625,0.01767325498560137,5.0
32,0.020824821770082314,1.9429489070338324,0.01814366240210361,0.025085716546283773,0.028919897926368874,0.022128195168289174,0.023794941238663447,0.018176286918415645,1.968581982996215,0.024689977855162085,1.9339474765506304,0.02437785173623736,0.025271407646097,0.017192397182410602,5.0
33,0.01964162676329272,1.9375947093036807,0.017547501511895987,0.025063072418444562,0.03200402301680004,0.020923307983097546,0.023887423207573814,0.01777452564913528,1.966532982806278,0.02447189566065554,1.9387514024295216,0.023879629358279607,0.024427366074195662,0.019419098122220292,5.0
34,0.01988243910017071,1.9461095201569691,0.017505940868652804,0.025292648358225676,0.03090108326848572,0.020939271987147418,0.025217737042254985,0.017956179168969168,1.9666675411109313,0.026108529667611256,1.9301757538686766,0.021958209251007964,0.024461909407701956,0.019687383799935686,5.0
35,0.019254430477974087,1.9387079603597226,0.021523443396756315,0.025411887419976145,0.030373971716101313,0.021328565855085024,0.025630504624461325,0.017634989416883115,1.9701891361226174,0.026008994005287764,1.9242618959428706,0.02180808834739837,0.024239332499550494,0.019516324933577266,5.0
36,0.01910415288642694,1.924408947889932,0.022042042080896725,0.02567810123478453,0.0297235481479678,0.021115026354092136,0.02679548797726637,0.017619680617016853,1.9703915533246343,0.025851768244215867,1.9283821421012548,0.02407858924750812,0.024241134073053835,0.020912741689878885,5.0
37,0.01979701817351009,1.912469468747645,0.022223120552966505,0.025683500046277955,0.030066703421288116,0.020799275878659696,0.027067649649026145,0.017883671872968413,1.9782182395165828,0.026153976394161393,1.9352688099003965,0.024003241130502683,0.024381038340948954,0.02091415170743536,5.0
38,0.020218914813996895,1.9137857284231299,0.023996834632700626,0.025929556868556042,0.02995715952828972,0.021806829293978414,0.02709347906272023,0.01848092186990927,1.9747110194605753,0.023874932258661462,1.941932578924594,0.024232737273160394,0.02399155336083627,0.01997823943832102,5.0
39,0.020374938260103483,1.9026640646023754,0.023709351099157804,0.026006990624292535,0.029895917906719433,0.0215512022277927,0.027201559709105788,0.017892261002067374,1.9806792064221883,0.0240782279740828,1.9439358358081242,0.024193078799075965,0.02396847958448597,0.019864656148784885,5.0
40,0.020682456491721388,1.9077462785726595,0.023362189924094157,0.025647026541659193,0.029853638964318252,0.021993665974676842,0.027401845568331598,0.017911173417387693,1.9724448987874619,0.024487571536246335,1.9496282902974569,0.02422525154505246,0.022727412354352862,0.01985961147025654,5.0
41,0.020732259907876704,1.9021649957949924,0.023445130420213747,0.027210343066940017,0.02796313314552663,0.022437220651788093,0.027391399225184222,0.01786905633473958,1.9647055276069834,0.024474541006239903,1.9423531583737599,0.024038440771916667,0.022449936650858576,0.019206609937228475,5.0
42,0.019955423410230235,1.9074884235884888,0.023161614023996576,0.027975166175316608,0.028329116766541425,0.02231906000023782,0.0278339906831324,0.018171405687564448,1.9599248643646234,0.024354173907581992,1.9446224487893866,0.02488819209983708,0.021922240158736263,0.01906761156641378,5.0
43,0.01857509883830006,1.9159069618788316,0.0232369352829497,0.025277921650826592,0.028174644130519587,0.022385565885237452,0.0291593316924086,0.018275454496829116,1.9606182543670159,0.02483307508014243,1.9456132393405476,0.023883082892019535,0.021917275643771487,0.018529698723319596,5.0
44,0.018689363183085343,1.9174053989046433,0.023529747280708842,0.02534007927865102,0.02633766414519301,0.022316466201277113,0.029117186347056245,0.018636814955389457,1.9535572307246951,0.02511269876643472,1.941076381154991,0.024960828080221945,0.02206133032136325,0.01867142882452739,5.0
45,0.018750772163987506,1.9196528103667534,0.02351337281407568,0.02508246403363894,0.025081318994176385,0.022024772472990242,0.02786039882997872,0.018179835017531284,1.9529563715846734,0.025072434005136025,1.9480558766885516,0.025428278789848154,0.02196968253551872,0.01838814934118671,5.0
46,0.018678468844860976,1.928421343561961,0.023534512515190217,0.025089480883152805,0.02514118007604339,0.02109210839561605,0.02788259872643346,0.017640246267319935,1.9603407228599083,0.02537553593928644,1.943698482875146,0.025935646891171206,0.021907684873041663,0.018293263855021218,5.0
47,0.018896164416924564,1.9386755081233793,0.023595660615554685,0.02482635983680905,0.02469068658321716,0.020881338091119837,0.02759534624831204,0.017964303679620104,1.9660203494711406,0.028720843572673037,1.9353914893865578,0.025807517055733777,0.021719962839657957,0.019397355173933217,5.0
48,0.019286157597111497,1.9455114540389806,0.02337008648724032,0.024765374328911127,0.024737008624884368,0.02136184506825857,0.028516929111486792,0.018036915961172437,1.9724464030213285,0.02894473436619978,1.9454540605368351,0.026438032055262486,0.02167126359173374,0.019061345501002816,5.0
49,0.018575200902774664,1.9468353368761546,0.02318970385954523,0.024805462531698002,0.02471260192403117,0.021381037166925552,0.029127347625721774,0.01834534006328954,1.9642578269669693,0.029738228254076376,1.9435215644693706,0.025799234841855173,0.021871559418611373,0.018088260126643815,5.0
50,0.017564813339489754,1.9491322347381237,0.023121542212260905,0.024575670696480846,0.02473387631372979,0.021374905543519684,0.028831712199675542,0.01816248210618356,1.9603532384157334,0.043568189848074396,1.9510289494926978,0.027439876363915802,0.022013048640170344,0.019639190305801968,5.0
51,0.018349510623968262,1.9523643269830087,0.056006513306654834,0.07276208763262507,0.02393626503254745,0.02148327139347851,0.02857804279375851,0.017998665981266967,1.9580492000484273,0.04307802119530745,1.9451287724877222,0.027500284845480616,0.02424682365634214,0.01978437422252358,5.0
52,0.018369721909803655,1.957922048790069,0.05624706194925213,0.07320851313548951,0.024773115447018747,0.025466184560355667,0.028051287152582257,0.017282630377715432,1.9495559902580681,0.04421685020446414,1.9516118929359456,0.027205132357830442,0.02427683434775112,0.019920990785074668,5.0
53,0.018307183553651653,1.9608495409619922,0.0568426759207472,0.07431906765391845,0.02445271936106964,0.025224755718544392,0.02605510798974782,0.017973704867419893,1.9447452835085322,0.04410343801535218,1.9531093193279452,0.027362437147767586,0.02482626661478706,0.019827377195834862,5.0
54,0.017377746398994233,1.9576749368739426,0.0566658451167722,0.07294088776796694,0.023448429095459983,0.024470068955072737,0.0266873755836389,0.018190866836318608,1.93751629302957,0.04491950441912327,1.9486055723490454,0.027427550962987973,0.02496077273255505,0.020000911348590788,5.0
55,0.017227318489112166,1.9609446513709126,0.057553971628757326,0.07173757226746051,0.023364668599650182,0.023366234414092052,0.0268877334514555,0.018518779200076232,1.9332968526225978,0.04383119019308382,1.9587151670628251,0.02822001838357849,0.025114103388366484,0.02011782230801627,5.0
56,0.017212069483594244,1.9627829412478115,0.05868164548843522,0.0715887546031165,0.021152749925508908,0.02081315308773839,0.027803937794461907,0.018675663797686447,1.9392427429925871,0.04290518091822555,1.9588370105359598,0.028237709581383264,0.02576246849888613,0.02082522879944025,5.0
57,0.01718938651442288,1.9712783851234854,0.05860128991002564,0.0713391887591423,0.021196609055312746,0.020454167675243023,0.02770187987903221,0.018179844083541265,1.9348572586094832,0.04078987418056707,1.9601317844415524,0.02818924389680488,0.025362198473925623,0.02126901019332272,5.0
58,0.01709207313607694,1.9717155481982338,0.06208945543075824,0.0717855072534852,0.021171341947903245,0.020873268431920597,0.028010552449224173,0.019458060662077094,1.9307122375421613,0.04057790074216696,1.9563319342973013,0.028048829988289736,0.0251991154125706,0.021617903268281724,5.0
59,0.01771779694850845,1.968341540472767,0.06146778465471467,0.07184631658441586,0.020264144552087363,0.02311698444358961,0.028137644444237244,0.019304302388263465,1.9357748981034424,0.04776226640184226,1.948587064343036,0.030221952096114935,0.0224045194987814,0.0215745905285228,5.0
60,0.01789150879349589,1.9606074000215605,0.06249466389972569,0.07189631760655807,0.0202502840525427,0.023196236689221966,0.027689158444339897,0.019302232805227706,1.9353595356664521,0.06060703950701508,1.9380134161113116,0.02975866908021798,0.023643563128913633,0.020937298664850806,5.0
61,0.01792971630142004,1.9501953610841358,0.06261366901438695,0.07145373965440903,0.019039572806257073,0.023196032805008433,0.027772041555522587,0.018968753242325023,1.9255661501357386,0.06111140335146912,1.9341315364778568,0.030435425761410694,0.02405423598243165,0.020956378686277102,5.0
62,0.0193971881969976,1.9349280417339778,0.06192824861449421,0.07230766955895877,0.01905243642564901,0.02291807288338791,0.028266102744496844,0.018426600324063746,1.9256041868210503,0.0612183338921338,1.9386121490457333,0.03002247434303989,0.024140743551661882,0.020908950449242028,5.0
63,0.019424139850378618,1.938401345753276,0.06102220870069971,0.07464118111026377,0.018629378055786495,0.022965153539212867,0.02964026701019544,0.020324126490273042,1.9255070774030636,0.062109101313919994,1.9433584636261265,0.02606059890281159,0.02367733360014262,0.017808817437015127,5.0
64,0.019586126623437967,1.9305696144619975,0.06250625356627801,0.07500043713713302,0.016694334537741093,0.020609523917773737,0.029644241882900487,0.02035270495004116,1.9313165559033418,0.06135153820582454,1.93446892612815,0.026149438532988897,0.023736970873666535,0.01783767750462003,5.0
65,0.01969056325415138,1.934118435660692,0.06259888251311746,0.07487538496569962,0.016802184153509755,0.019835043188068786,0.02946183243835251,0.02018315241030923,1.9406297544277091,0.061696817136064785,1.931807778649555,0.025501497852750132,0.024461181716883093,0.017988384104204735,5.0
66,0.02043506238063197,1.9441692421168382,0.06298863974199911,0.07529671286498256,0.014633937460186047,0.02038802734808474,0.02597342268687295,0.01991386294076885,1.9466918875104113,0.06703611391665885,1.9242757153564276,0.028207381245369333,0.024154266104513534,0.01847092821996194,5.0
67,0.020480383826765744,1.9402760114093,0.06277137412896851,0.07569577424925748,0.014679078169791917,0.020547283331727496,0.024662115694975187,0.018632765159274856,1.9475410041295669,0.06745422463905063,1.9213588096487806,0.02819743808285935,0.025044848938266365,0.01886614674296269,5.0
68,0.020456877073155952,1.9474623103362938,0.06259781924823266,0.07488306411020593,0.01471505797143995,0.02055903535983735,0.024121336741351068,0.019144328703228162,1.9525037414436297,0.06643285311258645,1.9150849483812613,0.02819681248955362,0.02548120761139522,0.01868255308520709,5.0
69,0.02071505484283281,1.9534453852032418,0.06259407361505931,0.07434481582888088,0.014703327410323635,0.020079378313086805,0.023397158540128343,0.019238743621694875,1.9439898474489627,0.06674412598859267,1.914053620386453,0.02777402924986193,0.025174250925292796,0.018759479141623014,5.0
70,0.020973128787385203,1.9651943542426544,0.06273829684010314,0.07398691424756665,0.014919805826629657,0.020274402909346123,0.022910364133332573,0.019058392334377096,1.940910635548034,0.06702254611373731,1.914378402478605,0.02839652395021746,0.025271248056549497,0.019016150504906335,5.0
71,0.020727906475238336,1.9708336452985464,0.06183757609229874,0.07368826370159709,0.015018460766348852,0.02170792366524324,0.02372298696808989,0.019188316460530243,1.936252232266471,0.06669185875457206,1.9222690434459104,0.028149324709090057,0.025582409202196423,0.021402116754743766,5.0
72,0.019511890222471778,1.9521693001263145,0.0622892713954629,0.07373221390978159,0.015202016120109083,0.021987259920900032,0.02307445466789685,0.020026643563459096,1.9198076889478966,0.06880293391493242,1.914663980964565,0.02813469447069977,0.0254314817118894,0.021899701761579432,5.0
73,0.019505183696445792,1.960145506025093,0.06177622316967927,0.07371555290170374,0.014713720416973705,0.02219790925595583,0.024283589756816933,0.019663591922908986,1.9107957325976919,0.06788456256524998,1.9124050636569654,0.0282561789362809,0.02550641736357714,0.02125685976319147,5.0
74,0.019610068016619898,1.9593817781435332,0.061700370268474726,0.07348280734294103,0.015255555661137187,0.021916362518309165,0.024385225790323598,0.01967857679027139,1.9093381474024438,0.06812158466333554,1.9154475966397932,0.02876597765790943,0.024584869083746776,0.021226292837981962,5.0
75,0.02018189645952261,1.9620436195809423,0.06357319266819178,0.07365634930833277,0.01439607541269849,0.02402652841990528,0.025921440054646666,0.019588730852174576,1.9015244991549867,0.06784402220659386,1.919922074115197,0.028812901643057547,0.022951634272534483,0.020731758475930197,5.0
76,0.01990530795779681,1.9583536415535712,0.06422264328276903,0.07492560301613764,0.015013559476553095,0.02389005148718865,0.025501608712561616,0.01889818155863545,1.910881123971334,0.06787148124216069,1.9110466102729418,0.02919589870752423,0.02251165219519014,0.020481176529936054,5.0
77,0.02006591697820006,1.9637254491426506,0.06443047060232936,0.07465666766516271,0.015902292368737102,0.023303857110137143,0.025672170923424106,0.018937596356272093,1.8954663636312887,0.06820934144629504,1.922100271724563,0.029880121332368913,0.02304666675101882,0.02026189647901762,5.0
78,0.02031010726853233,1.9724862357953168,0.06517033719028298,0.07407528014431633,0.0152565865178014,0.022928546434544467,0.02643074387267313,0.01890255559326016,1.899509174980003,0.06810589370227942,1.9276504970123876,0.030033460344870627,0.02046154155233477,0.020991883547811226,5.0
79,0.020218621339685865,1.9680677763479304,0.06561232865169199,0.07420198481805979,0.014349501329448984,0.02284248508169168,0.02678047999951936,0.018291953842582274,1.902915183226768,0.07241861200680011,1.9244209242980208,0.030725278798730882,0.019676306126209644,0.02099392749005605,5.0
80,0.020275869515489337,1.9660058095782318,0.06534417963083439,0.07194164285145872,0.014808710542270944,0.02181569883312866,0.027993591380016156,0.017847469140648026,1.9063993518574052,0.0721481554169982,1.9306637658759156,0.031065815958190822,0.019899915375404788,0.021839271798011806,5.0
81,0.018509326953971783,1.9854414898442712,0.06559567350269133,0.07181870366089088,0.014950079034202287,0.0217682086990857,0.027649180021617776,0.017891534029307318,1.9123465743782253,0.07216283902872561,1.9280025870069495,0.029850733971553786,0.020132888635329936,0.021819640952514093,5.0
82,0.018587855516793105,1.978557701528814,0.06567583379812897,0.0714368184392225,0.015384340444751591,0.02302801226278077,0.02762840516324852,0.017786673685451806,1.920082827122755,0.07209225926668127,1.9250791933842117,0.029213092255729708,0.018890829785449547,0.02309928839964754,5.0
83,0.018527794000036377,1.9799940635132935,0.06592428436576551,0.07162044155908905,0.012470210095272653,0.02317099009212904,0.02823716982671546,0.01782510405003753,1.9191299230262189,0.07278663983375167,1.9072727295142715,0.029671118637377213,0.01886810238792677,0.020974303924785723,5.0
84,0.01872231141658324,1.9773095533748704,0.06719838455668894,0.0714683153564976,0.012647365550129307,0.023955045548965086,0.02712072478099424,0.018609792564598996,1.9185005738246406,0.06968185532929497,1.9209970449698028,0.029835034108063506,0.019155396883549346,0.020548880975743165,5.0
85,0.018274844443068212,1.9766044474300997,0.06357896590195278,0.0726866537773202,0.012575216553885618,0.02376877273161783,0.026944784465431974,0.018276106560840916,1.922586646691588,0.07024232279072606,1.9262689430142075,0.02971690682231454,0.019541730153788253,0.02075820925428219,5.0
86,0.018175545661871143,1.9840012869652635,0.06295529020856022,0.07242453190610065,0.012606005745016836,0.02446123862605134,0.025804188119432112,0.018521313958994895,1.9295746034016934,0.08166532620557,1.9083890274455917,0.02807115617530287,0.019516730356225028,0.019636226060731597,5.0
87,0.018081435628422602,1.9999650094737746,0.06294198814548149,0.07287679705219446,0.01256948234551925,0.024575901592201306,0.025771339044778366,0.018262767102349104,1.9254717471332419,0.08168579163133813,1.9027194604725504,0.028453080450058437,0.019286125174379692,0.02090137531240231,5.0
88,0.017491964679515207,1.999838617693057,0.06119691284508004,0.07299287855695787,0.012525166659626672,0.02432461267781816,0.026234390536206655,0.017421298428000564,1.9210640971227786,0.08074728719691744,1.8996369047864454,0.02825024754571909,0.019774492609634865,0.02076913067902496,5.0
89,0.017413814064561165,2.002142283299971,0.06175054937857777,0.07254560735222608,0.012996779089951466,0.024319127896533142,0.026087723985425467,0.017171582466189793,1.9107928851999794,0.08430979962531915,1.8892674863449088,0.028557335540241827,0.020484081629589736,0.022433273159859927,5.0
90,0.01710108724144626,1.9955073127548388,0.06255707677688772,0.07342388794477485,0.013743020025351492,0.02403724685509531,0.026426135434974584,0.01744318347659487,1.9125382428560789,0.08475860979552383,1.8895971906032696,0.029352242844707267,0.020924468171491836,0.022307383631958347,5.0
91,0.01719864532484359,1.9977695681538978,0.06248308409638085,0.0716924667338367,0.014343913180473988,0.023670787483141633,0.02651295172669821,0.017424459366236947,1.928952515894075,0.08764501096854238,1.8943432645638336,0.029724176357848,0.021024748758929707,0.022858391826749678,5.0
92,0.0180049585900756,2.0000085505546217,0.06263902222398433,0.07071770833549844,0.014041822538945698,0.024364451344868292,0.026512677685637528,0.0175443272252395,1.927729201090561,0.08837958573427139,1.8837974336444712,0.029206130521759074,0.02115110778231858,0.022872516924608625,5.0
93,0.0187684572171992,1.990371105997881,0.06266701019668351,0.07002711823450997,0.015293922232811142,0.024698515711579976,0.025691289022054198,0.017435202500698858,1.9405906198765837,0.10075774366102888,1.8634206138433023,0.028968146225621095,0.02133486361358372,0.022924302307615038,5.0
94,0.018896121347870692,1.9973697662188892,0.06229660327308137,0.06908254370372566,0.015017572678000555,0.025624812025133926,0.027525732827356233,0.017261597435249548,1.9471692377055752,0.10060467852010127,1.8744989064289785,0.027907233068166004,0.02115274529807781,0.022749513644485155,5.0
95,0.0187886661748076,1.9976682391902392,0.062064147122928404,0.06918719506356881,0.015078148974452121,0.025676724631096322,0.028425476871314775,0.01700551364584624,1.9464994513748894,0.10077926580285863,1.8541459667267532,0.02751553437049352,0.02250064059452203,0.022650618634103992,5.0
96,0.01883879264027124,1.9859647296965028,0.06216370181883093,0.06931754859094456,0.014680851182941535,0.02555427746546871,0.030788534614654726,0.017098306968968243,1.9551816762374579,0.1101674478439236,1.8535325278003985,0.027815015013934515,0.02259932560151418,0.022671281177129066,5.0
97,0.018404271886912023,1.9807650268315342,0.06270454665970729,0.06922574431864868,0.015226763565106828,0.02544476961573465,0.030719224933302643,0.01673078521626858,1.959333723752792,0.10680298667232581,1.863409947457834,0.02876192470386391,0.022578627878884382,0.02185724098355271,5.0
98,0.018174405737072064,1.9787067231279598,0.06275247615947008,0.06826519998655134,0.015559449430177556,0.025723660058269062,0.029817501912195628,0.016742308746743054,1.9472934021146995,0.11065292402538285,1.8631038490099798,0.033857518842786274,0.022990380135038135,0.026474161350508226,5.0
99,0.018179629622001803,1.9831751040068304,0.06265792652305713,0.06827881849982036,0.015585274459691973,0.026662443517110404,0.029084155493851557,0.019133712513495525,1.961706655765484,0.11019908813055,1.864511302774772,0.033458307378595224,0.02274752168107961,0.026514766370687434,5.0
100,0.018434033993599285,1.9690064641907263,0.06243557178672547,0.06815466712789393,0.01556766925569141,0.027133342887149206,0.02906677116492949,0.02093938055398732,1.9589503809690099,0.0972194554540855,1.8603196662824457,0.03185511380660974,0.022537348947902505,0.025404550687160146,5.0
101,0.01764890887492766,1.9697904398836374,0.03071079502487624,0.01983412948089601,0.01605146875507966,0.027674708601944653,0.029312780249253132,0.02103095130075883,1.9655954972353264,0.10420808887528271,1.866287544091366,0.03166472696341694,0.020855359510774944,0.02582705163257299,5.0
102,0.018033490451605162,1.9557842121611504,0.0318835762299047,0.019344663780003372,0.015266763060623524,0.023476770725353903,0.02952784685119691,0.02138876329793531,1.9710076635354488,0.10309392998616351,1.8621974447783116,0.0319223000847805,0.0210448779862803,0.025758950448339153,5.0
103,0.01768597950141017,1.9611744891282035,0.03131361270009023,0.01863373830734224,0.015278580712060598,0.02424853232165609,0.029687524160888802,0.02063084697775884,1.97519339958361,0.10795094328274275,1.846089628448346,0.0331587342683469,0.020731941131681742,0.02582779422718648,5.0
104,0.017377507409585213,1.969455424028331,0.03156114513355442,0.01862733269777493,0.015368981083624042,0.023777635016037094,0.02924898890494638,0.020375150720540552,1.9760789800653016,0.10744944473053669,1.8629452543814409,0.0331760136964706,0.02082916521663009,0.02574647247432855,5.0
