,PseudoTime
C_70351,0
C_203011,0
C_416674,0
C_447226,0
C_391750,0
C_177886,0
C_321199,0
C_596167,0
C_562399,0
C_416071,0
C_60703,0
C_446422,0
C_595765,0
C_102913,0
C_31759,0
C_433558,0
C_306526,0
C_456472,0
C_280195,0
C_521194,0
C_360595,0
C_335872,0
C_217282,0
C_43417,0
C_191554,0
C_182710,0
C_562801,0
C_399187,0
C_199192,0
C_277582,0
C_595967,0.0101010101010101
C_496874,0.0101010101010101
C_561194,0.0101010101010101
C_60503,0.0101010101010101
C_502100,0.0101010101010101
C_523406,0.0101010101010101
C_154571,0.0101010101010101
C_567626,0.0101010101010101
C_344516,0.0101010101010101
C_98894,0.0101010101010101
C_440192,0.0101010101010101
C_313763,0.0101010101010101
C_1208,0.0101010101010101
C_185525,0.0101010101010101
C_181103,0.0101010101010101
C_255473,0.0101010101010101
C_482804,0.0101010101010101
C_544712,0.0101010101010101
C_405620,0.0101010101010101
C_82814,0.0101010101010101
C_158189,0.0101010101010101
C_293261,0.0101010101010101
C_400193,0.0101010101010101
C_578078,0.0101010101010101
C_73568,0.0101010101010101
C_503909,0.0101010101010101
C_14273,0.0101010101010101
C_468131,0.0101010101010101
C_31358,0.0101010101010101
C_35780,0.0101010101010101
C_227334,0.0202020202020202
C_139497,0.0202020202020202
C_272760,0.0202020202020202
C_443409,0.0202020202020202
C_557376,0.0202020202020202
C_373260,0.0202020202020202
C_106131,0.0202020202020202
C_392556,0.0202020202020202
C_300297,0.0202020202020202
C_525417,0.0202020202020202
C_359793,0.0202020202020202
C_182712,0.0202020202020202
C_523608,0.0202020202020202
C_531648,0.0202020202020202
C_15078,0.0202020202020202
C_287634,0.0202020202020202
C_245625,0.0202020202020202
C_573054,0.0202020202020202
C_289644,0.0202020202020202
C_528432,0.0202020202020202
C_564009,0.0202020202020202
C_580089,0.0202020202020202
C_250047,0.0202020202020202
C_445419,0.0202020202020202
C_55278,0.0202020202020202
C_28947,0.0202020202020202
C_575265,0.0202020202020202
C_292257,0.0202020202020202
C_205425,0.0202020202020202
C_315975,0.0202020202020202
C_152563,0.0303030303030303
C_49048,0.0303030303030303
C_108946,0.0303030303030303
C_334468,0.0303030303030303
